Time,Lat_GPS,Lon_GPS,Lat_0,Lon_0,Target_Lat,Target_Lon,X_GPS,Y_GPS,X_EKF,Y_EKF,X_Pred,Y_Pred,X_ODO,Y_ODO,Theta,Theta_Target,Theta_Err,VL,VR,DWA_V,DWA_Omega,V_Aktual,Omega_Aktual,PWM_L,PWM_R,Dist_GPS,Dist_EKF,Dist_Travelled,WP,ETA_kf,ETA_raw,X_obs,Y_obs,Bump_Sta,Haz_Sta,Pothole_Sta,Frame,FPS,Latency,Arbiter
1783678014.20000,-7.05107,110.39922,-7.05112,110.39928,-7.05089,110.39896,-6.74300,5.73300,-6.23500,4.04600,-6.23500,4.04600,-6.23500,4.04600,135.80000,132.60000,-3.19000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00110,0,0,35.32359,36.69310,0.00000,0.00000,990.10000,953.10000,-6.47410,4.61479,,0,,1795,5.41000,79.16000,AVOID
1783678014.41900,-7.05107,110.39922,-7.05112,110.39928,-7.05089,110.39896,-6.74300,5.73300,-6.23500,4.04600,-6.23500,4.04600,-6.23500,4.04600,135.78617,132.60000,-3.19000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00110,0,0,35.32359,36.69310,0.00000,0.00000,990.10000,953.10000,-6.47319,4.61300,,3,,1797,5.35000,95.17000,AVOID
1783678014.62400,-7.05107,110.39922,-7.05112,110.39928,-7.05089,110.39896,-6.74300,5.73300,-6.23500,4.04600,-6.23500,4.04600,-6.23500,4.04600,135.77330,132.60000,-3.19000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00110,0,0,35.32359,36.69310,0.00000,0.00000,990.10000,953.10000,-6.46313,4.61713,,0,,1798,5.34000,125.34000,AVOID
1783678014.75500,-7.05107,110.39922,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80000,132.90000,-2.81000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00330,0,0,34.68225,36.61998,0.00000,0.00000,990.10000,953.10000,-6.51339,4.67302,,0,,1798,5.34000,81.37000,AVOID
1783678014.97400,-7.05107,110.39922,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80000,133.20000,-2.59000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00220,0,0,34.68225,36.61998,0.00000,0.00000,990.10000,953.10000,-6.50339,4.67692,,1,,1799,5.31000,69.62000,AVOID
1783678015.19500,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80000,133.30000,-2.42000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.51042,4.66559,,5,,1801,5.26000,94.38000,AVOID
1783678015.30600,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.79298,133.30000,-2.42000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.51035,4.66562,,5,,1801,5.26000,93.65000,AVOID
1783678015.52600,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.77911,133.30000,-2.42000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.50176,4.67326,,4,,1802,5.31000,56.85000,AVOID
1783678015.71500,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.76722,133.30000,-2.42000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.81866,4.45165,,2,,1804,5.54000,108.70000,AVOID
1783678015.83000,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80000,133.10000,-2.64000,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.81886,4.45135,,2,,1804,5.54000,64.98000,AVOID
1783678016.03900,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80000,131.70000,-4.03000,-0.00000,0.00000,0.00000,0.05236,0.00000,0.00000,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.79104,4.51472,,8,,1805,5.54000,51.22000,AVOID
1783678016.21900,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80568,131.70000,-4.03000,-0.00000,0.00000,0.00000,0.05346,0.00000,0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.88951,4.59492,,8,,1807,5.69000,114.40000,AVOID
1783678016.33800,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80000,144.90000,9.14000,-0.00000,0.00000,0.00000,0.05126,0.00000,-0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-7.00327,4.60868,,8,,1807,5.69000,56.49000,AVOID
1783678016.52700,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.78811,144.90000,9.14000,-0.00000,0.00000,0.00000,0.05126,0.00000,-0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-7.14655,4.94017,,1,,1809,5.81000,112.74000,AVOID
1783678016.64500,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.78068,144.90000,9.14000,-0.00000,0.00000,0.00000,0.05126,0.00000,-0.00110,0,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-7.14644,4.94028,,1,,1809,5.81000,54.93000,AVOID
1783678016.85300,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80000,126.80000,-9.00000,-0.00000,0.00000,0.00000,0.05016,0.00000,-0.00220,33,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-7.45615,4.89791,,8,,1810,5.79000,55.65000,AVOID
1783678017.04000,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.28500,4.10200,-6.28500,4.10200,135.80000,131.90000,-3.82000,-0.00000,0.00000,0.00000,0.05236,0.00000,0.00000,61,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-7.74767,5.33805,,0,,1812,5.80000,77.64000,AVOID
1783678017.22700,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.40071,4.19720,-6.28500,4.10200,135.80571,133.00000,-2.79000,-0.00000,0.00000,0.10000,0.05346,0.00000,0.00110,61,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-7.72412,5.60240,,0,,1813,5.80000,85.21000,AVOID
1783678017.40900,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.40021,4.19784,-6.28500,4.10200,135.78843,133.00000,-2.79000,-0.00000,0.00000,0.10000,0.05016,0.00000,-0.00220,61,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.60065,1.91466,,0,,1813,5.80000,73.12000,AVOID
1783678017.59700,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.40017,4.19789,-6.28500,4.10200,135.76468,133.00000,-2.79000,-0.00000,0.00000,0.10000,0.05016,0.00000,-0.00220,61,0,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.64097,1.91275,,0,,1814,5.75000,45.85000,AVOID
1783678017.78700,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.40013,4.19794,-6.28500,4.10200,135.74076,133.00000,-2.79000,-0.00000,0.00000,0.10000,0.05016,0.00000,-0.00220,75,71,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.64188,1.91290,,0,,1816,5.76000,72.33000,AVOID
1783678017.97200,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.40054,4.19741,-6.28500,4.10200,135.80000,132.80000,-3.00000,-0.00000,0.00000,0.10000,0.05236,0.00000,0.00000,48,48,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.56299,1.90149,,0,,1816,5.76000,63.73000,AVOID
1783678018.15600,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.28500,4.10200,-6.40054,4.19741,-6.28500,4.10200,135.80000,131.90000,-3.84000,-0.00000,0.00000,0.10000,0.05236,0.00000,0.00000,61,33,34.68225,36.61998,0.00000,0.00000,988.10000,935.80000,-6.60021,1.91459,,0,,1817,5.68000,50.49000,AVOID
1783678018.34600,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,-6.44938,4.25162,-6.33400,4.15600,135.80000,131.90000,-3.84000,-0.00000,0.00000,0.10000,0.05126,0.00000,-0.00110,75,42,34.71212,36.54885,0.00000,0.00000,988.10000,935.80000,-6.68862,1.96653,,0,,1818,5.58000,42.20000,AVOID
1783678018.53000,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,-6.44936,4.25164,-6.33400,4.15600,135.78838,131.90000,-3.84000,-0.00000,0.00000,0.10000,0.05126,0.00000,-0.00110,75,42,34.71212,36.54885,0.00000,0.00000,988.10000,935.80000,-6.61244,1.95555,,0,,1819,5.43000,62.19000,AVOID
1783678018.71900,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,-6.44934,4.25166,-6.33400,4.15600,135.77648,131.90000,-3.84000,-0.00000,0.00000,0.10000,0.05126,0.00000,-0.00110,75,42,34.71212,36.54885,0.00000,0.00000,986.20000,936.60000,-6.65011,1.96872,,0,,1820,5.35000,48.25000,AVOID
1783678018.90800,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,-6.44954,4.25141,-6.33400,4.15600,135.80000,132.70000,-3.05000,-0.00000,0.00000,0.10000,0.05236,0.00000,0.00000,6,6,34.71212,36.54885,0.00000,0.00000,986.20000,936.60000,-6.61237,1.95251,,0,,1821,5.45000,49.36000,AVOID
1783678019.09700,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,-6.44954,4.25141,-6.33400,4.15600,135.80000,144.90000,9.17000,-0.00000,0.00000,0.10000,0.05236,0.00000,0.00000,66,66,34.71212,36.54885,0.00000,0.00000,986.20000,936.60000,-6.61237,1.95251,,0,,1822,5.47000,46.88000,AVOID
1783678019.28000,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,-6.44971,4.25120,-6.33400,4.15600,135.80578,132.70000,-3.02000,-0.00000,0.00000,0.10000,0.05346,0.00000,0.00110,75,71,34.71212,36.54885,0.00000,0.00000,986.20000,936.60000,-6.64885,1.96955,,0,,1823,5.48000,48.33000,AVOID
1783678019.47000,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,-6.44954,4.25141,-6.33400,4.15600,135.80000,132.60000,-3.14000,-0.00000,0.00000,0.10000,0.05236,0.00000,0.00000,75,71,34.71212,36.54885,0.00000,0.00000,986.20000,936.60000,-6.65035,1.96068,,0,,1824,5.39000,68.44000,AVOID
1783678019.65600,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,,,-6.33400,4.15600,135.80000,132.60000,-3.14000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,75,71,34.71212,36.54885,0.00000,0.00000,986.20000,936.60000,-6.61186,1.95648,,0,,1825,5.29000,4.05000,CRUISE
1783678019.83800,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,,,-6.33400,4.15600,135.80000,132.60000,-3.14000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,75,71,34.71212,36.54885,0.00000,0.00000,986.20000,936.60000,-6.04988,4.26964,,0,,1826,5.52000,4.04000,CRUISE
1783678020.02200,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.57400,-6.33400,4.15600,,,-6.33400,4.15600,135.80000,132.00000,-3.78000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24,24,34.71212,36.54885,0.00000,0.00000,986.20000,936.60000,-6.04988,4.26964,,0,,1827,5.74000,15.39000,CRUISE
1783678020.20900,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.38000,4.21000,,,-6.38000,4.21000,135.80000,131.90000,-3.86000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00110,84,84,34.68225,36.48017,0.00000,0.00000,986.20000,936.60000,-6.07081,4.33367,,0,,1829,6.05000,4.60000,CRUISE
1783678020.39200,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.38100,4.21100,,,-6.38226,4.21222,135.62727,131.90000,-3.86000,0.01300,0.02600,0.00000,0.00000,0.01900,-0.03270,144,144,34.68225,36.47878,0.00000,0.00000,984.30000,935.80000,-6.07136,4.35474,,0,,1830,6.13000,4.39000,CRUISE
1783678020.58000,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.38800,4.21700,,,-6.39189,4.22080,136.17700,132.80000,-2.97000,0.05400,0.06100,0.00000,0.00000,0.05700,0.08730,144,144,34.68225,36.46960,0.02800,0.00000,984.30000,935.80000,-6.07334,4.35065,,0,,1831,6.25000,3.01000,CRUISE
1783678020.76500,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.38800,4.21700,,,-6.39954,4.22808,137.10358,132.80000,-2.97000,0.05400,0.06100,0.00000,0.00000,0.05700,0.08730,144,144,34.68225,36.46960,0.02800,0.00000,984.30000,935.80000,-6.04235,4.29818,,0,,1833,6.43000,3.01000,CRUISE
1783678020.95100,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.41500,4.24300,,,-6.41500,4.24300,135.60000,135.60000,0.00000,0.19100,0.18000,0.00000,0.00000,0.18500,-0.01640,12,12,34.68225,36.43257,0.28700,0.00000,984.00000,935.80000,-6.59774,1.86802,,0,,1834,6.60000,4.54000,CRUISE
1783678021.14000,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.43600,4.26500,,,-6.43600,4.26500,133.60000,145.00000,11.34000,0.12700,0.27800,0.00000,0.00000,0.20200,0.30540,42,42,34.68225,36.40274,0.32000,0.00000,984.00000,935.80000,-6.70152,1.89784,,0,,1836,6.87000,5.51000,CRUISE
1783678021.32800,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.46500,4.29400,,,-6.46500,4.29400,131.30000,145.00000,13.67000,0.25700,0.30500,0.00000,0.00000,0.28100,0.20290,102,102,34.68225,36.36235,0.39000,0.00000,80.80000,77.10000,-6.67042,1.79543,,0,,1837,6.98000,4.09000,CRUISE
1783678021.50900,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.50200,4.33600,,,-6.50200,4.33600,130.80000,145.00000,14.15000,0.33500,0.32700,0.00000,0.00000,0.33100,0.10040,132,129,34.68225,36.30795,0.43700,0.00000,80.80000,77.10000,,,,0,,1839,7.17000,5.52000,CRUISE
1783678021.69300,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.50200,4.33600,,,-6.54212,4.38204,131.86136,145.00000,14.15000,0.33500,0.32700,0.00000,0.00000,0.33100,0.10040,132,129,34.68225,36.30795,0.43700,0.00000,80.80000,77.10000,,,,0,,1840,7.22000,2.59000,CRUISE
1783678021.87700,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.50200,4.33600,,,-6.58294,4.42718,132.91911,145.00000,14.15000,0.33500,0.32700,0.00000,0.00000,0.33100,0.10040,132,129,34.68225,36.30795,0.44000,0.00000,999.00000,999.00000,,,,0,,1842,7.39000,2.53000,CRUISE
1783678022.06900,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.56600,4.41100,,,-6.56600,4.41100,132.80000,145.00000,12.26000,0.36200,0.34600,0.00000,0.00000,0.35400,-0.23340,27,27,34.68225,36.21251,0.75000,0.00000,999.00000,999.00000,,,,0,,1843,7.40000,4.52000,CRUISE
1783678022.25300,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.61200,4.45900,,,-6.61200,4.45900,134.80000,145.10000,10.26000,0.30400,0.35000,0.00000,0.00000,0.32700,-0.02620,87,87,34.68225,36.14731,0.81300,0.00000,999.00000,999.00000,,,,0,,1844,7.43000,4.61000,CRUISE
1783678022.44000,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.62500,4.47200,,,-6.64633,4.49333,134.70880,145.10000,10.06000,0.31100,0.35000,0.00000,0.00000,0.33000,-0.05560,117,117,34.68225,36.12921,0.85000,0.00000,596.20000,572.60000,,,,0,,1846,7.48000,2.52000,CRUISE
1783678022.62100,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.66900,4.51600,,,-6.69112,4.53805,134.70484,145.10000,9.94000,0.32500,0.36600,0.00000,0.00000,0.34600,-0.07640,117,117,34.68225,36.06794,0.89800,0.00000,596.20000,572.60000,,,,0,,1847,7.53000,4.51000,CRUISE
1783678022.80800,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.66900,4.51600,,,-6.73642,4.58414,133.88734,145.10000,9.94000,0.32500,0.36600,0.00000,0.00000,0.34600,-0.07640,117,117,34.68225,36.06794,0.89800,0.00000,596.20000,572.60000,-10.43939,5.86732,,0,,1849,7.61000,2.51000,CRUISE
1783678022.99400,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-7.58600,5.62700,-6.66900,4.51600,,,-6.78093,4.63074,133.07203,145.10000,9.94000,0.32500,0.36600,0.00000,0.00000,0.34600,-0.07640,165,135,34.68225,36.06794,0.90000,0.00000,568.90000,547.00000,-10.13518,5.78099,,0,,1850,7.65000,4.01000,CRUISE
1783678023.18100,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-8.42900,6.31700,-6.83100,4.67200,,,-6.83100,4.67200,144.80000,140.80000,-4.06000,0.33800,0.32900,0.00000,0.00000,0.33300,-0.14940,45,45,33.59718,35.84583,1.24000,0.00000,568.90000,547.00000,,,,0,,1852,7.63000,4.51000,CRUISE
1783678023.36500,-7.05107,110.39921,-7.05112,110.39928,-7.05089,110.39896,-8.42900,6.31700,-6.87400,4.70100,,,-6.87400,4.70100,147.30000,140.40000,-6.87000,0.33200,0.35500,0.00000,0.00000,0.34400,-0.01640,105,105,33.59718,35.79397,1.29400,0.00000,568.90000,547.00000,-10.19082,5.14945,,0,,1853,7.61000,2.52000,CRUISE
1783678023.55400,-7.05106,110.39921,-7.05112,110.39928,-7.05089,110.39896,-8.42900,6.31700,-6.93000,4.73700,,,-6.93000,4.73700,147.70000,138.30000,-9.40000,0.35000,0.36600,0.00000,0.00000,0.35800,-0.03160,135,135,33.59718,35.72745,1.36300,0.00000,410.20000,385.30000,-10.24987,5.16229,,0,,1854,7.55000,3.52000,CRUISE
1783678023.73800,-7.05106,110.39921,-7.05112,110.39928,-7.05089,110.39896,-8.42900,6.31700,-6.93000,4.73700,,,-6.98548,4.77219,147.36772,138.30000,-9.40000,0.35000,0.36600,0.00000,0.00000,0.35800,-0.03160,135,135,33.59718,35.72745,1.36300,0.00000,410.20000,385.30000,-10.14234,5.36482,,0,,1856,7.54000,3.52000,CRUISE
1783678023.91900,-7.05106,110.39921,-7.05112,110.39928,-7.05089,110.39896,-8.42900,6.31700,-6.93000,4.73700,,,-7.03997,4.80719,147.04022,138.30000,-9.40000,0.35000,0.36600,0.00000,0.00000,0.35800,-0.03160,135,135,33.59718,35.72745,1.36000,0.00000,398.20000,374.40000,-10.48037,4.98507,,0,,1857,7.46000,4.53000,CRUISE
1783678024.10400,-7.05106,110.39921,-7.05112,110.39928,-7.05089,110.39896,-8.42900,6.31700,-7.00100,4.78100,,,-7.00100,4.78100,147.60000,136.90000,-10.67000,0.41900,0.41300,0.00000,0.00000,0.41600,0.19960,3,3,33.59718,35.64404,1.66000,0.00000,398.20000,374.40000,-10.03933,4.90834,,0,,1858,7.47000,4.31000,CRUISE
1783678024.29000,-7.05106,110.39921,-7.05112,110.39928,-7.05089,110.39896,-8.42900,6.31700,-7.06800,4.82500,,,-7.06800,4.82500,144.70000,133.10000,-11.63000,0.32000,0.34700,0.00000,0.00000,0.33300,0.21160,63,63,33.59718,35.56391,1.73000,0.00000,398.20000,374.40000,,,,0,,1860,7.37000,4.51000,CRUISE
1783678024.47900,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.18000,4.90800,,,-7.20553,4.92738,143.70016,132.10000,-10.71000,0.36000,0.32900,0.00000,0.00000,0.34500,0.16910,93,93,32.78171,35.42457,1.77000,0.00000,322.60000,298.50000,-10.28741,5.10507,,0,,1861,7.34000,2.53000,CRUISE
1783678024.66800,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.22400,4.94100,,,-7.24998,4.96115,143.07637,132.40000,-9.88000,0.37100,0.33700,0.00000,0.00000,0.35400,0.16470,123,123,32.78171,35.36960,1.82700,0.00000,322.60000,298.50000,-9.99779,4.37325,,0,,1862,7.29000,2.53000,CRUISE
1783678024.85100,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.22400,4.94100,,,-7.30209,4.99970,144.80447,132.40000,-9.88000,0.37100,0.33700,0.00000,0.00000,0.35400,0.16470,123,123,32.78171,35.36960,1.82700,0.00000,322.60000,298.50000,-10.03749,4.12123,,0,,1864,7.32000,4.50000,CRUISE
1783678025.03900,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.22400,4.94100,,,-7.35671,5.03760,146.57668,132.40000,-9.88000,0.37100,0.33700,0.00000,0.00000,0.35400,0.16470,123,123,32.78171,35.36960,1.83000,0.00000,314.20000,291.20000,-10.06364,4.07495,,0,,1865,7.37000,3.51000,CRUISE
1783678025.22000,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.32200,5.02000,,,-7.32200,5.02000,136.10000,136.10000,0.00000,0.30500,0.35400,0.00000,0.00000,0.33000,0.41670,21,21,32.78171,35.24403,2.17300,0.00000,314.20000,291.20000,-9.87630,4.51887,,0,,1867,7.46000,3.00000,CRUISE
1783678025.41100,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.36700,5.06500,,,-7.36700,5.06500,132.60000,145.20000,12.59000,0.39300,0.35600,0.00000,0.00000,0.37400,0.22690,81,81,32.78171,35.18139,2.24200,0.00000,314.20000,291.20000,-9.83651,4.55808,,0,,1868,7.51000,3.00000,CRUISE
1783678025.59800,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.38000,5.07900,-7.92186,5.75796,-7.40360,5.10558,133.01661,145.20000,13.57000,0.40500,0.35000,0.27800,-0.05126,0.37800,0.26290,141,129,32.78171,35.16272,2.26000,0.00000,266.40000,248.40000,-9.84422,5.06227,,0,,1870,7.46000,98.80000,AVOID
1783678025.70800,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.42400,5.12700,-8.08248,5.75160,-7.42400,5.12700,130.80000,145.20000,14.37000,0.42200,0.38300,0.30300,0.06432,0.40300,0.22140,141,129,32.78171,35.09920,2.33700,0.00000,266.40000,248.40000,-9.86446,5.17812,,0,,1870,7.46000,50.60000,AVOID
1783678025.89500,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.42400,5.12700,-8.15762,5.78036,-7.47384,5.18355,133.17290,145.20000,14.37000,0.42200,0.38300,0.30300,0.06432,0.40300,0.22140,141,129,32.78171,35.09920,2.33700,0.00000,266.40000,248.40000,-9.94415,4.37265,,0,,1871,7.30000,45.50000,AVOID
1783678026.08300,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.42400,5.12700,-8.23430,5.80611,-7.52628,5.23829,135.55895,145.20000,14.37000,0.42200,0.38300,0.30300,0.06432,0.40300,0.22140,141,129,32.78171,35.09920,2.34000,0.00000,259.40000,242.30000,-9.85452,6.19987,,0,,1872,7.11000,47.85000,AVOID
1783678026.26500,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.48700,5.20200,-7.84740,5.52593,-7.48700,5.20200,130.20000,145.20000,15.06000,0.25300,0.17100,0.16200,0.08840,0.21200,-0.17340,36,36,32.78171,35.00467,2.48500,0.00000,259.40000,242.30000,-9.59205,3.92714,,0,,1874,6.96000,101.68000,AVOID
1783678026.37300,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.49800,5.21500,-7.83504,5.51579,-7.49800,5.21500,130.60000,145.20000,14.66000,0.18500,0.11800,0.15100,0.08618,0.15100,-0.07090,69,69,32.78171,34.98822,2.49400,0.00000,259.40000,242.30000,-9.59410,3.92547,,0,,1874,6.96000,56.65000,AVOID
1783678026.55900,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.50900,5.22800,-8.00001,5.64265,-7.50900,5.22800,131.10000,145.30000,14.19000,0.17000,0.16000,0.21500,0.09818,0.16500,-0.05890,87,87,32.78171,34.97177,2.52000,0.00000,251.80000,236.10000,-8.11745,4.12579,,0,,1876,6.77000,89.09000,AVOID
1783678026.75900,-7.05106,110.39920,-7.05112,110.39928,-7.05089,110.39896,-9.27200,6.52900,-7.53200,5.25400,-8.22699,5.85428,-7.54600,5.26999,131.42584,145.30000,14.10000,0.18800,0.21100,0.30000,0.08946,0.20000,0.03710,83,77,32.78171,34.93805,2.55700,0.00000,251.80000,236.10000,-8.13989,4.13272,,0,,1877,6.70000,122.11000,AVOID
